record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,next_achievement_rate,predicted_next_achievement_rate,forecast_status,absolute_forecast_error
ES-002525,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 1,0.8126,0.7539,0.7813624051815438,On Track,0.027462405181543748
ES-000157,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 5,0.753,0.8112,0.7632273464647327,On Track,0.04797265353526736
ES-006685,2026-05-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 5,0.677,0.6949,0.6883047749645739,Watch,0.006595225035426089
ES-006589,2026-05-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 2,0.777,0.6946,0.7585849523882442,On Track,0.0639849523882442
ES-002589,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 3,0.718,0.7866,0.7110240927671111,Watch,0.07557590723288887
ES-001085,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 4,0.6692,0.6041,0.6821532236472015,Watch,0.07805322364720158
ES-006269,2026-05-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 4,0.8192,0.7798,0.7869676580258013,On Track,0.007167658025801216
ES-001405,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 2,0.7431,0.7553,0.7166213291252859,Watch,0.038678670874714105
ES-001661,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 4,0.728,0.7172,0.734824067557157,Watch,0.017624067557157064
ES-001597,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 2,0.7435,0.7214,0.7116529148144022,Watch,0.009747085185597859
ES-002653,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 5,0.7962,0.7122,0.7589576355199235,On Track,0.0467576355199234
ES-001149,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 6,0.7862,0.7545,0.7686476939199004,On Track,0.01414769391990045
ES-001693,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 5,0.8872,0.8508,0.8325295419370827,On Track,0.018270458062917272
ES-000541,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 5,0.7991,0.8342,0.7627353386848552,On Track,0.07146466131514484
ES-006813,2026-05-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 3,0.8025,0.7168,0.7668377120842919,On Track,0.05003771208429186
ES-001725,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 6,0.8061,0.8391,0.7825927386034469,On Track,0.056507261396553043
ES-001021,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 2,0.7739,0.8156,0.7419389654433401,Watch,0.07366103455665984
ES-006621,2026-05-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 3,0.6785,0.7082,0.7191329887694909,Watch,0.010932988769490892
ES-000989,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 1,0.8857,0.7517,0.8077981894666001,On Track,0.05609818946660006
ES-002621,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 4,0.6982,0.6444,0.6658587048507021,Watch,0.021458704850702115
ES-000829,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 2,0.7887,0.7335,0.7597531137729412,On Track,0.02625311377294115
ES-005149,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 5,0.7287,0.7882,0.7474235732739382,Watch,0.040776426726061854
ES-006557,2026-05-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.7456,0.7432,0.7348005211897557,Watch,0.008399478810244276
ES-006141,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.7628,0.7707,0.7565109613351394,On Track,0.014189038664860654
ES-003741,2026-05-01,Education Access Project,Education,Borno,Mafa,Mafa Site 3,0.6025,0.6587,0.6523605654617027,Watch,0.006339434538297217
ES-003773,2026-05-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.7531,0.727,0.7668353685678059,On Track,0.039835368567805896
ES-003037,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 5,0.6747,0.6884,0.6867144245845548,Watch,0.0016855754154452285
ES-005661,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 3,0.7467,0.7525,0.7399752288599105,Watch,0.01252477114008943
ES-004829,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 1,0.8995,0.8096,0.8333970281661215,On Track,0.023797028166121503
ES-003805,2026-05-01,Education Access Project,Education,Borno,Mafa,Mafa Site 5,0.6598,0.7428,0.6781168403981817,Watch,0.06468315960181836
ES-000349,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 5,0.8795,0.8683,0.7936296658775063,On Track,0.07467033412249369
ES-005629,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 2,0.7746,0.7319,0.7522308655913567,On Track,0.02033086559135666
ES-003005,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 4,0.735,0.8052,0.7429268131054471,Watch,0.06227318689455297
ES-005693,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 4,0.7555,0.7967,0.7366205294522118,Watch,0.06007947054778817
ES-003837,2026-05-01,Education Access Project,Education,Borno,Mafa,Mafa Site 6,0.6693,0.7149,0.6890752282453454,Watch,0.025824771754654585
ES-001181,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 1,0.7346,0.6212,0.7118440664294439,Watch,0.09064406642944389
ES-005597,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 1,0.8571,0.7799,0.7773366264336408,On Track,0.0025633735663592727
ES-004861,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.3795,0.7187,0.7175531689456314,Watch,0.0011468310543686355
ES-002973,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 3,0.7862,0.7924,0.7533325862499873,On Track,0.03906741375001266
ES-003101,2026-05-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.8315,0.7021,0.7664986372952632,On Track,0.0643986372952633
ES-004797,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 6,0.7999,0.7785,0.768508589329938,On Track,0.009991410670061929
ES-004893,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 3,0.866,0.7009,0.8064211158471385,On Track,0.10552111584713852
ES-006205,2026-05-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 2,0.7509,0.7122,0.7208208978284383,Watch,0.008620897828438223
ES-003133,2026-05-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 2,0.7145,0.9322,0.7405476953660751,Watch,0.1916523046339249
ES-002941,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 2,0.7808,0.7425,0.7621786303351815,On Track,0.01967863033518147
ES-006909,2026-05-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 6,0.7601,0.694,0.7412195340685748,Watch,0.04721953406857482
ES-003069,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 6,0.6328,0.6881,0.6603190734984816,Watch,0.02778092650151842
ES-003709,2026-05-01,Education Access Project,Education,Borno,Mafa,Mafa Site 2,0.6617,0.6978,0.6641245861463814,Watch,0.03367541385361861
ES-005725,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 5,0.8394,0.8466,0.8216841615485764,On Track,0.024915838451423644
ES-003517,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 2,0.8388,0.7752,0.7969063747880619,On Track,0.021706374788061922
ES-001853,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 4,0.7551,0.8394,0.7403948287363623,Watch,0.09900517126363773
ES-003869,2026-05-01,Education Access Project,Education,Borno,Bama,Bama Site 1,0.7215,0.6456,0.6866534338853374,Watch,0.04105343388533744
ES-003549,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.7019,0.7139,0.6929734870632632,Watch,0.020926512936736752
ES-000029,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 1,0.8006,0.6647,0.7918924132720406,On Track,0.12719241327204067
ES-006045,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 3,0.8646,0.7651,0.8063639671302557,On Track,0.04126396713025571
ES-000957,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.6753,0.6332,0.6874847376909096,Watch,0.05428473769090958
ES-006973,2026-05-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 2,0.7197,0.7243,0.7153204945078239,Watch,0.008979505492176187
ES-001821,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 3,0.798,0.8262,0.762012553034574,On Track,0.064187446965426
ES-003581,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.7667,0.7307,0.7443436815850409,Watch,0.013643681585040923
ES-000381,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 6,0.9334,0.7825,0.8766288169113877,On Track,0.09412881691138775
ES-003613,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.8012,0.7074,0.7705026184761676,On Track,0.0631026184761676
ES-006941,2026-05-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 1,0.7076,0.6573,0.6956496594338125,Watch,0.03834965943381252
ES-006077,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 4,0.6371,0.5931,0.6673928594223899,Watch,0.07429285942238995
ES-000669,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 3,0.9723,0.9175,0.8936794958274928,On Track,0.02382050417250714
ES-003645,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.7746,0.6362,0.7608322545080745,On Track,0.12463225450807447
ES-001789,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 2,0.7936,0.6386,0.7326826789580839,Watch,0.09408267895808398
ES-005757,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.8542,0.8436,0.7750339802869032,On Track,0.06856601971309684
ES-001533,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 6,0.6655,0.7199,0.7028408813279662,Watch,0.0170591186720338
ES-001757,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 1,0.7459,0.732,0.712725772656519,Watch,0.019274227343480943
ES-003677,2026-05-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.6955,0.6869,0.6866227414868451,Watch,0.0002772585131548544
ES-006109,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.7848,0.8269,0.7612181781286342,On Track,0.06568182187136573
ES-001309,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 5,0.6268,0.6889,0.6714162610301222,Watch,0.01748373896987776
ES-004765,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 5,0.7854,0.8225,0.754193795531974,On Track,0.06830620446802604
ES-003165,2026-05-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.8197,0.8962,0.7703726409258927,On Track,0.12582735907410725
ES-000221,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 1,0.9661,0.8934,0.8908667878339419,On Track,0.002533212166058063
ES-002909,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 1,0.7513,0.7747,0.7352178588637882,Watch,0.039482141136211846
ES-002749,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.6746,0.7431,0.7039168768892449,Watch,0.039183123110755114
ES-005309,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 4,0.8331,0.8128,0.7880847546005948,On Track,0.024715245399405172
ES-005053,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 2,0.7275,0.7774,0.7303259288823467,Watch,0.04707407111765327
ES-004189,2026-05-01,Education Access Project,Education,Borno,Ngala,Ngala Site 5,0.7693,0.7185,0.7378607404414333,Watch,0.01936074044143332
ES-000285,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 3,0.8489,0.8331,0.8181440824844939,On Track,0.014955917515506068
ES-005277,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 3,0.8037,0.8407,0.7669693293843171,On Track,0.07373067061568295
ES-004221,2026-05-01,Education Access Project,Education,Borno,Ngala,Ngala Site 6,0.6796,0.7606,0.6745354807353967,Watch,0.08606451926460335
ES-006173,2026-05-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.9688,0.8726,0.8816235233170728,On Track,0.00902352331707279
ES-002717,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.86,0.8035,0.8136767178014636,On Track,0.010176717801463564
ES-005245,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 2,0.6915,0.7396,0.710689681771481,Watch,0.028910318228519083
ES-005085,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 3,0.7971,0.6859,0.7639393930203746,On Track,0.07803939302037466
ES-002333,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 1,0.7146,0.6665,0.7054383218883731,Watch,0.038938321888373095
ES-000253,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 2,0.7464,0.7291,0.74021423031279,Watch,0.011114230312790019
ES-002493,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.6221,0.7486,0.642033131376911,Critical,0.10656686862308906
ES-005213,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 1,0.7705,0.7162,0.7392579385375943,Watch,0.023057938537594302
ES-002365,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 2,0.7311,0.7397,0.748440127903082,Watch,0.008740127903081985
ES-000733,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 5,0.7908,0.8126,0.7668746527399254,On Track,0.0457253472600746
ES-005117,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 4,0.7801,0.7722,0.7660194323684544,On Track,0.006180567631545619
ES-001245,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 3,0.6746,0.6913,0.6875567623772952,Watch,0.003743237622704787
ES-002461,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.7447,0.7749,0.7361452079780958,Watch,0.03875479202190424
ES-005181,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 6,0.7157,0.7613,0.7060591020702829,Watch,0.05524089792971709
ES-002397,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.7985,0.7516,0.7750040390917329,On Track,0.02340403909173283
ES-002429,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 4,0.786,0.7743,0.7788281904182963,On Track,0.0045281904182963295
ES-004157,2026-05-01,Education Access Project,Education,Borno,Ngala,Ngala Site 4,0.6272,0.6518,0.653544549533633,Watch,0.0017445495336328998
ES-006013,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 2,0.7111,0.7184,0.6934842381172246,Watch,0.024915761882775445
ES-000701,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 4,0.7875,0.8385,0.7825570521937708,On Track,0.055942947806229215
ES-005021,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 1,0.7741,0.8222,0.7526010342201389,On Track,0.06959896577986113
ES-004733,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 4,0.8345,0.812,0.8127856386967284,On Track,0.0007856386967283191
ES-004925,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 4,0.8058,0.7969,0.7740309062172377,On Track,0.022869093782762362
ES-003197,2026-05-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 4,0.7968,0.7433,0.7464534690466418,Watch,0.0031534690466418214
ES-000765,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 6,0.7666,0.804,0.7566193188033359,On Track,0.047380681196664165
ES-000317,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 4,0.907,0.8896,0.8478624613720728,On Track,0.04173753862792717
ES-003229,2026-05-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 5,0.7472,0.7451,0.7083641340708533,Watch,0.03673586592914668
ES-004701,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 3,0.8229,0.7579,0.7720168270330067,On Track,0.014116827033006651
ES-002877,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 6,0.688,0.6617,0.6735406657792289,Watch,0.011840665779228932
ES-006333,2026-05-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 6,0.8059,0.9065,0.7876748430580219,On Track,0.11882515694197804
ES-004669,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 2,0.7683,0.8656,0.7762086560231091,On Track,0.08939134397689097
ES-004957,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 5,0.7567,0.8006,0.7630850203930831,On Track,0.037514979606916854
ES-002845,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 5,0.7573,0.6619,0.7336449801881042,Watch,0.07174498018810416
ES-004637,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 1,0.8072,0.6849,0.7732448569621503,On Track,0.08834485696215033
ES-004989,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 6,0.7989,0.7532,0.7691991212471516,On Track,0.015999121247151638
ES-004061,2026-05-01,Education Access Project,Education,Borno,Ngala,Ngala Site 1,0.6942,0.7455,0.6785494102256001,Watch,0.06695058977439994
ES-007197,2026-05-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 3,0.2927,0.7245,0.6585881359048092,Watch,0.06591186409519079
ES-002813,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 4,0.7527,0.7305,0.7446046165905574,Watch,0.014104616590557395
ES-001277,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 4,0.7289,0.7381,0.7245556130799837,Watch,0.01354438692001625
ES-001213,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 2,0.7593,0.7006,0.7253243542634396,Watch,0.024724354263439552
ES-005373,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 6,0.7641,0.7978,0.7711707625649015,On Track,0.026629237435098485
ES-002781,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 3,0.7146,0.7059,0.7252054405391829,Watch,0.019305440539182928
ES-004093,2026-05-01,Education Access Project,Education,Borno,Ngala,Ngala Site 2,0.8074,0.7312,0.769853942914994,On Track,0.03865394291499402
ES-004125,2026-05-01,Education Access Project,Education,Borno,Ngala,Ngala Site 3,0.6667,0.7405,0.6617962316674634,Watch,0.07870376833253667
ES-005341,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 5,0.8691,0.861,0.8155847596304092,On Track,0.04541524036959077
ES-007037,2026-05-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 4,0.8657,0.7832,0.773540320887615,On Track,0.009659679112384967
ES-007005,2026-05-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 3,0.6878,0.7548,0.7020502995069141,Watch,0.052749700493085916
ES-005789,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 1,0.7845,0.7521,0.7422230436353562,Watch,0.009876956364643807
ES-000477,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 3,0.8187,0.7314,0.8119288056536359,On Track,0.08052880565363585
ES-005533,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 5,0.7632,0.755,0.7383431484675131,Watch,0.01665685153248686
ES-004317,2026-05-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 3,0.7283,0.6055,0.707484096113217,Watch,0.10198409611321702
ES-006845,2026-05-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 4,0.6639,0.6772,0.6677998542106343,Watch,0.009400145789365766
ES-007677,2026-05-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 6,0.7129,0.6883,0.7095535323121208,Watch,0.021253532312120793
ES-001469,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 4,0.721,0.8647,0.71092311845068,Watch,0.15377688154932
ES-002173,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 2,0.7081,0.7333,0.6986863059713787,Watch,0.034613694028621245
ES-004349,2026-05-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 4,0.7335,0.7233,0.7392390168526016,Watch,0.015939016852601573
ES-007293,2026-05-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 6,0.6084,0.793,0.6141195468086373,Critical,0.1788804531913627
ES-007645,2026-05-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 5,0.6122,0.6128,0.6297954692727638,Critical,0.01699546927276374
ES-006365,2026-05-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 1,0.8105,0.6832,0.7603751396486756,On Track,0.07717513964867562
ES-005565,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 6,0.6543,0.7326,0.7011525887321475,Watch,0.031447411267852554
ES-004381,2026-05-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 5,0.7239,0.852,0.7144935352299626,Watch,0.13750646477003736
ES-000797,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 1,0.736,0.72,0.7196346623261721,Watch,0.000365337673827848
ES-002141,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 1,0.8512,0.7847,0.7795504129484869,On Track,0.005149587051513027
ES-007613,2026-05-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 4,0.6568,0.6323,0.6709098753633218,Watch,0.03860987536332183
ES-004413,2026-05-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 6,0.7614,0.7967,0.7441225951563395,Watch,0.05257740484366047
ES-000061,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 2,0.8451,0.7991,0.8122358234217543,On Track,0.013135823421754234
ES-000893,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 4,0.7993,0.856,0.7937700012692275,On Track,0.06222999873077251
ES-007581,2026-05-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 3,0.7585,0.7013,0.7468524217112101,Watch,0.0455524217112101
ES-002109,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 6,0.8182,0.8506,0.7804229054283214,On Track,0.07017709457167864
ES-004445,2026-05-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 1,0.6784,0.6626,0.6819767077641817,Watch,0.019376707764181766
ES-000637,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 2,0.9121,0.9765,0.8509828935432234,On Track,0.1255171064567766
ES-004285,2026-05-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 2,0.7738,0.7054,0.75215223557193,On Track,0.04675223557192998
ES-004253,2026-05-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 1,0.7364,0.6746,0.7184446429830033,Watch,0.04384464298300328
ES-002205,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 3,0.6861,0.6599,0.6928208992755752,Watch,0.03292089927557518
ES-005405,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 1,0.6876,0.6583,0.6891375518461333,Watch,0.03083755184613335
ES-003901,2026-05-01,Education Access Project,Education,Borno,Bama,Bama Site 2,0.7024,0.6307,0.6946620659832384,Watch,0.06396206598323839
ES-001565,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 1,0.8206,0.7577,0.7825127146412655,On Track,0.024812714641265443
ES-000509,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 4,0.9195,0.813,0.8468177061819742,On Track,0.033817706181974216
ES-006525,2026-05-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 6,0.8274,0.8091,0.7580904728047665,On Track,0.05100952719523355
ES-002301,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 6,0.8474,0.6912,0.7671862218137026,On Track,0.07598622181370251
ES-003933,2026-05-01,Education Access Project,Education,Borno,Bama,Bama Site 3,0.6377,0.6031,0.650478217536245,Watch,0.04737821753624505
ES-005437,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 2,0.7582,0.7815,0.7555739093005992,On Track,0.025926090699400772
ES-006493,2026-05-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 5,0.7287,0.3135,0.7182458053691391,Watch,0.40474580536913907
ES-000605,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 1,0.9711,0.8781,0.9126632150341834,On Track,0.03456321503418336
ES-002269,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 5,0.6286,0.7754,0.6922043831616731,Watch,0.08319561683832688
ES-003965,2026-05-01,Education Access Project,Education,Borno,Bama,Bama Site 4,0.7161,0.7061,0.6975249489711731,Watch,0.00857505102882683
ES-006461,2026-05-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 4,0.7452,0.6989,0.7408164547511407,Watch,0.0419164547511407
ES-005469,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 3,0.7937,0.8498,0.761808723279273,On Track,0.08799127672072704
ES-002237,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 4,0.6995,0.6847,0.6977442006312797,Watch,0.013044200631279756
ES-003997,2026-05-01,Education Access Project,Education,Borno,Bama,Bama Site 5,0.7325,0.7841,0.7154130953180418,Watch,0.06868690468195826
ES-000861,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 3,0.7768,0.722,0.7921314674565065,On Track,0.07013146745650656
ES-006429,2026-05-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 3,0.7847,0.6939,0.7611306958163463,On Track,0.06723069581634633
