record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,risk_label,predicted_risk,probability_high,probability_low,probability_medium,risk_prediction_correct
ES-003517,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 2,0.8388,Low,Low,6.344960277704099e-20,0.9999999874646529,1.2535347140734216e-08,True
ES-001149,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 6,0.7862,Low,Low,3.1320894512376503e-07,0.5941027719460306,0.40589691484502427,True
ES-005885,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 4,0.9031,Low,Low,4.8837551722186133e-23,0.9999999996031776,3.96822274498444e-10,True
ES-000125,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 4,0.8723,Low,Low,1.0017559059423882e-20,0.9999999965696358,3.430364250288922e-09,True
ES-007517,2026-05-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 1,0.6709,Medium,Medium,3.086451689690056e-05,0.020760308565254414,0.9792088269178486,True
ES-001565,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 1,0.8206,Low,Low,7.228051818976976e-19,0.999999961995044,3.8004955918971804e-08,True
ES-005821,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 2,0.8844,Low,Low,2.0904661041211195e-12,0.9997481530940121,0.00025184690389743326,True
ES-002941,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 2,0.7808,Low,Low,2.27211824895924e-23,0.9999999999754228,2.4577251902921137e-11,True
ES-006781,2026-05-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 2,0.68,Medium,Medium,0.02780824022713086,2.074233328249495e-06,0.9721896855395409,True
ES-000061,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 2,0.8451,Low,Low,2.9095615087923705e-13,0.9998750676687017,0.00012493233100720373,True
ES-002909,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 1,0.7513,Low,Low,1.1419656024592551e-08,0.9541920931191391,0.04580789546120494,True
ES-001501,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 5,0.751,Low,Low,1.0237929975869179e-13,0.9999468481990207,5.315180087707118e-05,True
ES-002973,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 3,0.7862,Low,Low,6.835748972621523e-14,0.9999313882666567,6.861173327489395e-05,True
ES-003485,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 1,0.9592,Low,Low,1.8068617919020918e-14,0.9999649988474011,3.5001152580853584e-05,True
ES-007485,2026-05-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 6,0.7908,Low,Low,1.175515494538766e-12,0.9998217510620556,0.00017824893676880916,True
ES-005693,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 4,0.7555,Low,Low,6.098981436807739e-20,0.999999991757026,8.242974122704974e-09,True
ES-000669,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 3,0.9723,Low,Low,5.680673058245446e-23,0.9999999998132398,1.867601132109441e-10,True
ES-004413,2026-05-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 6,0.7614,Low,Low,5.645591706570938e-07,0.6776211452057485,0.3223782902350808,True
ES-000925,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 5,0.97,Low,Low,2.2495553617732435e-35,1.0,5.664231802295157e-18,True
ES-003005,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 4,0.735,Low,Low,4.594801380681593e-09,0.9787405312641687,0.021259464141029742,True
ES-002653,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 5,0.7962,Low,Low,1.8634649456911444e-18,0.9999999377948342,6.220516570502367e-08,True
ES-002301,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 6,0.8474,Medium,Medium,0.32450859885665617,7.328921706035543e-09,0.6754913938144221,True
ES-005309,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 4,0.8331,Low,Low,5.251952007114102e-18,0.9999998336369896,1.663630103672553e-07,True
ES-002877,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 6,0.688,Medium,Medium,1.608017164350549e-05,0.015048094341678326,0.984935825486678,True
ES-004989,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 6,0.7989,Medium,Medium,0.3682004391888621,2.8466724713867167e-09,0.6317995579644654,True
ES-001597,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 2,0.7435,Low,Low,5.30541963782812e-08,0.7367897188298607,0.263210228115943,True
ES-005853,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 3,0.7297,Medium,Medium,8.823219789990861e-06,0.1251377558885002,0.8748534208917099,True
ES-004029,2026-05-01,Education Access Project,Education,Borno,Bama,Bama Site 6,0.7247,Medium,Medium,1.3503798228586056e-05,0.07199434696043319,0.9279921492413383,True
ES-005661,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 3,0.7467,Low,Low,9.325307077211461e-17,0.9999994057088201,5.942911798953628e-07,True
ES-007549,2026-05-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 2,0.7847,Low,Low,1.156396521540883e-15,0.9999990505070906,9.494929083055077e-07,True
ES-001469,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 4,0.721,Medium,Medium,2.2374072421669918e-05,0.010881971811886059,0.9890956541156923,True
ES-003549,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.7019,Medium,Medium,0.00017290816810648857,0.00018096890958944033,0.9996461229223041,True
ES-005277,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 3,0.8037,Low,Low,6.035885473108359e-23,0.9999999998874398,1.1256011980872808e-10,True
ES-003581,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.7667,Low,Low,3.908565107851149e-11,0.9987336845692243,0.0012663153916901801,True
ES-000445,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 2,0.7719,Low,Low,2.009551571105208e-18,0.9999999010142913,9.898570863365482e-08,True
ES-002813,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 4,0.7527,Low,Low,1.6611085420657018e-10,0.9921657237267787,0.007834276107110408,True
ES-002845,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 5,0.7573,Low,Low,3.0217276001666867e-12,0.9998065334855663,0.00019346651141207655,True
ES-000862,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 3,0.722,Low,Low,1.4046289783973653e-07,0.8860934129940329,0.11390644654306924,True
ES-006654,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 4,0.7186,Low,Low,1.0777089958052765e-12,0.9998761581329219,0.0001238418660005504,True
ES-006622,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 3,0.7082,Medium,Medium,0.045025126535534275,2.485878759467248e-07,0.9549746248765898,True
ES-006686,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 5,0.6949,Low,Medium,1.3039257082909628e-06,0.46891050439837806,0.5310881916759136,False
ES-006206,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 2,0.7122,Medium,Medium,0.16930683389538512,8.150820033921623e-09,0.8306931579537948,True
ES-000830,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 2,0.7335,Low,Low,1.7404598415127552e-14,0.9999920001388108,7.999861171906522e-06,True
ES-006782,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 2,0.6831,Low,Medium,1.3709418289964644e-06,0.4680295112341537,0.5319691178240172,False
ES-006910,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 6,0.694,Medium,Medium,9.651679550499712e-05,0.021139158194924897,0.97876432500957,True
ES-006302,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 5,0.6653,Medium,Medium,0.00909557183886827,1.4255444121572423e-06,0.9909030026167195,True
ES-001182,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 1,0.6212,High,High,0.9889137891579376,1.9165424252440992e-13,0.01108621084187066,True
ES-000926,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 5,0.8366,Low,Low,4.5743040380886565e-15,0.999993022266259,6.9777337363566895e-06,True
ES-006878,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 5,0.8194,Low,Low,4.699006026562238e-22,0.9999999996630393,3.3696064980688356e-10,True
ES-006750,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 1,0.6695,High,High,0.6875419786519802,2.444007358010587e-10,0.3124580211036191,True
ES-000798,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 1,0.72,Low,Low,3.184772162816118e-07,0.7782790212841832,0.2217206602386005,True
ES-006270,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 4,0.7798,Low,Low,3.145049906254611e-13,0.999924762794846,7.523720483944255e-05,True
ES-000958,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.6332,Medium,Medium,0.16979628542098152,4.2725968412107454e-08,0.83020367185305,True
ES-000894,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 4,0.856,Low,Low,1.7189727062690712e-20,0.9999999961926549,3.807345078923777e-09,True
ES-006718,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 6,0.7468,Medium,Medium,0.027956973522407804,2.688352758348284e-07,0.9720427576423164,True
ES-001214,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 2,0.7006,Medium,Medium,0.0015321940207513537,0.00021896597175924152,0.9982488400074895,True
ES-006174,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.8726,Low,Low,2.7453559235298932e-17,0.9999997770656686,2.2293433145990592e-07,True
ES-006238,2026-06-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.7282,Low,Low,2.991712149850045e-12,0.999823981994101,0.00017601800290706053,True
ES-006846,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 4,0.6772,Medium,Medium,0.16875121582547215,1.0800841550511984e-08,0.8312487733736863,True
ES-006814,2026-06-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 3,0.7168,Low,Low,2.149085882785526e-11,0.9993158171689822,0.0006841828095270864,True
ES-007294,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 6,0.793,Low,Low,1.0038170489765056e-23,0.9999999999045253,9.547463053647361e-11,True
ES-003166,2026-06-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.8962,Low,Low,2.3696581678610736e-22,0.9999999995726423,4.273576432729903e-10,True
ES-006590,2026-06-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 2,0.6946,Low,Low,1.0195601819017313e-07,0.7862790889277418,0.2137208091162401,True
ES-002686,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 6,0.7491,Low,Low,8.349671262820718e-10,0.9787276010293072,0.0212723981357257,True
ES-003998,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 5,0.7841,Low,Low,8.559425013319473e-09,0.9495507774574695,0.05044921398310545,True
ES-005406,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 1,0.6583,Medium,Medium,8.41948481095178e-05,0.011259960095231216,0.9886558450566594,True
ES-005438,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 2,0.7815,Low,Low,2.0396223867128785e-10,0.9959687020977416,0.0040312976982961254,True
ES-003966,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 4,0.7061,Medium,Medium,0.0102186414688909,1.0062397648115356e-05,0.9897712961334609,True
ES-005470,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 3,0.8498,Low,Low,1.7606918547605253e-17,0.9999997895417873,2.1045821276626867e-07,True
ES-002654,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 5,0.7122,Medium,Medium,3.997636276680293e-06,0.14558821817513412,0.8544077841885892,True
ES-003934,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 3,0.6031,High,High,0.9363501963180801,1.4865757677791968e-11,0.06364980366705424,True
ES-005534,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 5,0.755,Medium,Medium,0.00022840815568365993,0.0002500565921531507,0.9995215352521631,True
ES-003902,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 2,0.6307,Medium,Medium,0.010904297825681065,6.410240554537788e-06,0.9890892919337644,True
ES-005566,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 6,0.7326,Low,Low,6.279431643849981e-10,0.9905920572214798,0.009407942150576977,True
ES-005790,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 1,0.7521,Medium,Medium,0.0002724377909517345,0.00035807037510488757,0.9993694918339434,True
ES-003870,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 1,0.6456,Medium,Medium,0.4887166862063984,2.775889959024608e-09,0.5112833110177117,True
ES-005822,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 2,0.8105,Low,Low,6.142355538764302e-08,0.9214265600325463,0.07857337854389829,True
ES-005502,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 4,0.7941,Low,Low,1.6099582039715456e-20,0.9999999974643607,2.535639151843201e-09,True
ES-001150,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 6,0.7545,Low,Medium,2.8240739666050663e-07,0.38164510183851513,0.6183546157540881,False
ES-004030,2026-06-01,Education Access Project,Education,Borno,Bama,Bama Site 6,0.8024,Low,Low,1.0190548026090688e-18,0.9999999456569454,5.434305463078915e-08,True
ES-004254,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 1,0.6746,Medium,Medium,5.747627332843669e-06,0.29874136003678775,0.7012528923358793,True
ES-004414,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 6,0.7967,Low,Low,1.0613802342300462e-12,0.9998363019079416,0.00016369809099698487,True
ES-001566,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 1,0.7577,Low,Low,2.457761896259794e-07,0.6657962559360051,0.3342034982878052,True
ES-001598,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 2,0.7214,Medium,Medium,2.9138111779019657e-06,0.14238996050998634,0.8576071256788358,True
ES-004382,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 5,0.852,Low,Low,3.3455490176183066e-14,0.9999663086671609,3.369133280574608e-05,True
ES-001630,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 3,0.7939,Low,Low,1.5736478375273453e-11,0.9993598541058177,0.0006401458784457824,True
ES-001662,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 4,0.7172,Medium,Medium,5.7413116642647026e-05,0.0028283921894680193,0.9971141946938893,True
ES-002622,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 4,0.6444,Medium,Medium,0.07366731703272084,1.1453931853088865e-07,0.9263325684279606,True
ES-004350,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 4,0.7233,Low,Medium,1.319747283946846e-07,0.419160698300981,0.5808391697242906,False
ES-004318,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 3,0.6055,Medium,Medium,0.4914443479224648,2.911922439497612e-09,0.5085556491656127,True
ES-001726,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 6,0.8391,Low,Low,1.194984335833005e-17,0.9999995513756922,4.486243077843361e-07,True
ES-002526,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 1,0.7539,Low,Low,2.2711371893382792e-12,0.9998796920197626,0.00012030797796623404,True
ES-004286,2026-06-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 2,0.7054,Low,Low,1.2876540901068345e-09,0.9959301831589178,0.004069815553428189,True
ES-002558,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 2,0.8497,Low,Low,2.833692808759717e-25,0.9999999999955982,4.401726028583933e-12,True
ES-002590,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 3,0.7866,Medium,Medium,0.0022656270132830154,4.974018396764606e-06,0.9977293989683202,True
ES-001694,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 5,0.8508,Low,Low,1.1432992688917334e-26,0.999999999998864,1.1358763899021116e-12,True
ES-005886,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 4,0.8349,Low,Low,6.192668636658722e-22,0.9999999986769488,1.3230513166091914e-09,True
ES-001118,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 5,0.7616,Low,Low,1.933854795472422e-11,0.9991640123565345,0.0008359876241269156,True
ES-005918,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 5,0.8126,Low,Low,1.3946142367010137e-18,0.9999999726824268,2.7317573191566076e-08,True
ES-004958,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 5,0.8006,Low,Low,2.537926320015356e-07,0.5101319632721844,0.4898677829351837,True
ES-000094,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 3,0.8267,Low,Low,2.3198432112529687e-20,0.9999999961387733,3.86122665566673e-09,True
ES-004990,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 6,0.7532,Medium,Medium,0.17996597109747964,2.5640136068997048e-08,0.8200340032623844,True
ES-005022,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 1,0.8222,Low,Low,1.9538062743499362e-20,0.9999999932260788,6.773921167102152e-09,True
ES-000062,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 2,0.7991,Low,Low,3.1787733945886163e-10,0.9918614776469623,0.008138522035160254,True
ES-005054,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 2,0.7774,Low,Low,1.2529112675454692e-14,0.9999735965882506,2.6403411736918873e-05,True
ES-000126,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 4,0.8478,Low,Low,8.588710954600486e-14,0.9999579721554297,4.202784448421819e-05,True
ES-005086,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 3,0.6859,Medium,Medium,2.5225633397874396e-05,0.02025337929392448,0.9797213950726777,True
ES-005118,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 4,0.7722,Medium,Medium,0.001019985086908872,2.9444358788283827e-05,0.9989505705543028,True
ES-005150,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 5,0.7882,Low,Low,3.5831865665172294e-09,0.947139649824001,0.05286034659281242,True
ES-000766,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 6,0.804,High,High,0.9491435270249774,2.1283627506598858e-13,0.050856472974809684,True
ES-005182,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 6,0.7613,Low,Low,1.887978488792825e-10,0.9931359282729366,0.006864071538265565,True
ES-000734,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 5,0.8126,Low,Low,4.488353321322804e-18,0.9999999033394886,9.666051130366272e-08,True
ES-005214,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 1,0.7162,Low,Low,1.3062762123095541e-11,0.9993635978102341,0.0006364021767031837,True
ES-000030,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 1,0.6647,Medium,High,0.6988205516341157,1.1549642195628333e-09,0.30117944721091994,False
ES-004926,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 4,0.7969,Low,Low,9.526314382042496e-19,0.9999999188952061,8.110479388643102e-08,True
ES-004894,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 3,0.7009,Medium,Medium,7.1677633544857345e-06,0.048913722099220146,0.9510791101374253,True
ES-000158,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 5,0.8112,Low,Low,9.430479112889262e-24,0.9999999999162104,8.37896579872839e-11,True
ES-001086,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 4,0.6041,High,High,0.9783569952305884,1.1616613116811222e-12,0.02164300476825012,True
ES-005950,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 6,0.7291,Medium,Medium,0.0002845593165443145,0.0005821461475635268,0.9991332945358921,True
ES-005982,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 1,0.8021,Low,Low,1.311628777451154e-20,0.9999999973326197,2.667380340193737e-09,True
ES-001054,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 3,0.844,Low,Low,9.71762070638374e-17,0.9999991568275781,8.431724219344192e-07,True
ES-006014,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 2,0.7184,Medium,Medium,0.011754054052965519,9.157898180554882e-06,0.988236788048854,True
ES-006046,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 3,0.7651,Low,Low,7.301519156465262e-14,0.9999530954070266,4.69045929004343e-05,True
ES-001022,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 2,0.8156,Low,Low,8.9766313208186e-26,0.9999999999977209,2.2791749436979604e-12,True
ES-006078,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 4,0.5931,High,High,0.9543338115922703,4.732417573104104e-13,0.04566618840725651,True
ES-000990,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 1,0.7517,Low,Low,4.3653907047030915e-07,0.8413162189247573,0.15868334453617214,True
ES-006110,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.8269,Low,Low,2.43214582026136e-20,0.9999999904626372,9.537362845425984e-09,True
ES-006142,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.7707,Medium,Medium,6.851824785675362e-05,0.0008548855931853394,0.999076596158958,True
ES-007134,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 1,0.7598,Low,Low,6.450286403324092e-15,0.9999975997577915,2.400242202192448e-06,True
ES-000190,2026-06-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 6,0.6131,Medium,Medium,0.017617443603399764,7.035799476226302e-07,0.9823818528166527,True
ES-004830,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 1,0.8096,Low,Low,1.8876979452619328e-09,0.9859515702933239,0.01404842781897831,True
ES-004862,2026-06-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.7187,Low,Low,1.5974006495102322e-09,0.9899093020282321,0.010090696374367165,True
ES-002302,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 6,0.6912,Medium,High,0.7537919736657298,4.33380481849871e-10,0.2462080259008896,False
ES-004446,2026-06-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 1,0.6626,Medium,Medium,0.00014165092767264573,0.008857065540629743,0.9910012835316977,True
ES-002270,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 5,0.7754,Low,Low,2.1197644247296207e-08,0.9151406047285311,0.08485937407382478,True
ES-007166,2026-06-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 2,0.7635,Low,Low,2.350377061121265e-09,0.9888247690916454,0.011175228557977429,True
ES-002398,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.7516,Medium,Medium,0.05785981670197771,2.1879018223679255e-07,0.94213996450784,True
ES-002430,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 4,0.7743,Low,Low,3.2495880523208386e-15,0.9999945094059093,5.490594087421323e-06,True
ES-003678,2026-06-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.6869,Low,Low,1.4491737295366728e-12,0.9998731672380772,0.0001268327604736877,True
ES-002462,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.7749,Low,Low,2.0873278334918628e-10,0.9948387758150974,0.005161223976169722,True
ES-002494,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.7486,Medium,Medium,4.464801929774731e-06,0.06819009813376875,0.9318054370643014,True
ES-003646,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.6362,High,High,0.9198143054907048,6.364552705332158e-12,0.0801856945029308,True
ES-003710,2026-06-01,Education Access Project,Education,Borno,Mafa,Mafa Site 2,0.6978,Medium,Medium,0.0006056791598651407,8.387420914030435e-05,0.9993104466309944,True
ES-002718,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.8035,Low,Low,4.883699246362068e-17,0.9999997443182848,2.556817153122373e-07,True
ES-003614,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.7074,Medium,Medium,2.625240669952021e-06,0.2432133552505567,0.7567840195087734,True
ES-002782,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 3,0.7059,Medium,Medium,4.118220489198925e-06,0.21483522580971193,0.7851606559697988,True
ES-003582,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.7307,Medium,Medium,3.3495046194885506e-06,0.3130895502045279,0.6869071002908527,True
ES-002814,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 4,0.7305,Low,Low,1.7173542586957318e-17,0.9999995081210297,4.918789702819705e-07,True
ES-002846,2026-06-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 5,0.6619,Medium,Medium,0.1464610937783656,9.640987043127738e-08,0.8535388098117639,True
ES-003550,2026-06-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.7139,Medium,Medium,2.6849126444897247e-05,0.00496609767210128,0.9950070532014539,True
